ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,CAND_CATEGORY,PARTYABBRE,TOTVOTPOLL,POSITION,TOT_ELECTORS,TOT_VOTERS,TOT_CONTESTANT,POLL_PERCENT
S01,ANDHRA PRADESH,28,Nagarkurnool,SC,3,2004,DR. G.RAGHAVULU,M,SC,IND,25848,5,1296544,883683,5,68.16
S01,ANDHRA PRADESH,29,Mahabubnagar,GEN,3,2004,D. VITTAL RAO,M,GEN,INC,428764,1,1365922,866780,5,63.46
S01,ANDHRA PRADESH,29,Mahabubnagar,GEN,3,2004,YELKOTI YELLA REDDY,M,GEN,TDP,380857,2,1365922,866780,5,63.46
S01,ANDHRA PRADESH,29,Mahabubnagar,GEN,3,2004,SMT. GUNDALA VIJAYA LAKSHMI,F,GEN,PPOI,25842,3,1365922,866780,5,63.46
S01,ANDHRA PRADESH,29,Mahabubnagar,GEN,3,2004,G. RAMCHANDRAIAH YADAV,M,GEN,BSP,18304,4,1365922,866780,5,63.46
S01,ANDHRA PRADESH,29,Mahabubnagar,GEN,3,2004,MOHD. MAZHER HUSSAIN,M,GEN,MUL,12783,5,1365922,866780,5,63.46
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,ASADUDDIN OWAISI,M,GEN,AIMIM,378854,1,1770725,986801,10,55.73
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,G.SUBASH CHANDERJI,M,GEN,BJP,278709,2,1770725,986801,10,55.73
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,KONDA LAKSHMA REDDY,M,GEN,INC,249516,3,1770725,986801,10,55.73
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,MAJEEDULLAH KHAN @ FARHAT KHAN,M,GEN,MBT,47560,4,1770725,986801,10,55.73
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,SMT.G.SHOBHA RANI,F,GEN,BSP,11068,5,1770725,986801,10,55.73
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,SALAHUDDIN AHMED S.K.,M,GEN,IND,6158,6,1770725,986801,10,55.73
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,SYED GAFFAR,M,GEN,IND,4523,7,1770725,986801,10,55.73
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,SMT.VARSHA DHAWAN,F,GEN,PPOI,4199,8,1770725,986801,10,55.73
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,BHAGWAN DAS,M,GEN,IND,3189,9,1770725,986801,10,55.73
S01,ANDHRA PRADESH,30,Hyderabad,GEN,3,2004,MOHSIN-BIN-HUSSAIN AL-KASARI,M,GEN,IND,2961,10,1770725,986801,10,55.73
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,M. ANJAN KUMAR YADAV,M,GEN,INC,485710,1,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,BANDARU DATTATRAYA,M,GEN,BJP,416952,2,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,HUMERA AZIZ,F,GEN,AIMIM,38394,3,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,M.D. PAUL VEDANTH,M,GEN,BSP,7816,4,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,H.K. JAISWAL,M,GEN,IND,4788,5,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,SYED NAWAZ AHMED,M,GEN,IND,3830,6,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,ABDUS SATTAR MUJAHED,M,GEN,MUL,3530,7,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,SEELAM NARAYANA,M,GEN,IND,3398,8,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,N. CHANDRA SHEKAR,M,GEN,MCPI(S),2978,9,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,ACHANTA BAPIRAJU,M,GEN,IND,1927,10,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,MEGHA MURALI,M,GEN,PPOI,1884,11,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,PADM YADAGIRI,M,GEN,IND,1253,12,1850694,973317,13,52.59
S01,ANDHRA PRADESH,31,Secunderabad,GEN,3,2004,KAILASH CHANDRA,M,GEN,IND,828,13,1850694,973317,13,52.59
S01,ANDHRA PRADESH,32,Siddipet,SC,3,2004,SARVEY SATHYANARAYANA,M,SC,INC,593879,1,1727118,1119845,5,64.84
S01,ANDHRA PRADESH,32,Siddipet,SC,3,2004,DR.K.LINGAIAH,M,SC,TDP,454907,2,1727118,1119845,5,64.84
S01,ANDHRA PRADESH,32,Siddipet,SC,3,2004,SMT.PALADUGU GOURAMMA,F,SC,BSP,31949,3,1727118,1119845,5,64.84
S01,ANDHRA PRADESH,32,Siddipet,SC,3,2004,B.O.V.RAO,M,SC,IND,25069,4,1727118,1119845,5,64.84
S01,ANDHRA PRADESH,32,Siddipet,SC,3,2004,Y.SAMAIAH,M,SC,IND,14010,5,1727118,1119845,5,64.84
S01,ANDHRA PRADESH,33,Medak,GEN,3,2004,A. NARENDRA,M,GEN,TRS,453738,1,1259126,901500,6,71.6
S01,ANDHRA PRADESH,33,Medak,GEN,3,2004,P RAMACHANDRA REDDY,M,GEN,BJP,329972,2,1259126,901500,6,71.6
S01,ANDHRA PRADESH,33,Medak,GEN,3,2004,NALLA SURYAPRAKASH,M,GEN,BSP,52273,3,1259126,901500,6,71.6
S01,ANDHRA PRADESH,33,Medak,GEN,3,2004,MD. ULFATHALI,M,GEN,IND,34476,4,1259126,901500,6,71.6
S01,ANDHRA PRADESH,33,Medak,GEN,3,2004,K. LAXMAIAH YADAV,M,GEN,IND,18457,5,1259126,901500,6,71.6
S01,ANDHRA PRADESH,33,Medak,GEN,3,2004,P. JEEVULA NAIK,M,GEN,IND,12099,6,1259126,901500,6,71.6
S01,ANDHRA PRADESH,34,Nizamabad,GEN,3,2004,MADHU GOUD YASKHI,M,GEN,INC,442142,1,1128312,782666,4,69.37
S01,ANDHRA PRADESH,34,Nizamabad,GEN,3,2004,SYED YOUSUF ALI,M,GEN,TDP,304271,2,1128312,782666,4,69.37
S01,ANDHRA PRADESH,34,Nizamabad,GEN,3,2004,YEDLA RAMU,M,GEN,BSP,21133,3,1128312,782666,4,69.37
S01,ANDHRA PRADESH,34,Nizamabad,GEN,3,2004,BAISA RAMADASU,M,GEN,IND,14893,4,1128312,782666,4,69.37
S01,ANDHRA PRADESH,35,Adilabad,GEN,3,2004,MADHUSUDHAN REDDY TAKKALA,M,GEN,TRS,415429,1,1140834,831744,4,72.91
S01,ANDHRA PRADESH,35,Adilabad,GEN,3,2004,DR S VENUGOPALA CHARY,M,GEN,TDP,374455,2,1140834,831744,4,72.91
S01,ANDHRA PRADESH,35,Adilabad,GEN,3,2004,MOTHE BARIK RAO,M,SC,PRBP,23282,3,1140834,831744,4,72.91
S01,ANDHRA PRADESH,35,Adilabad,GEN,3,2004,NAINALA GOVERDHAN,M,GEN,IND,18171,4,1140834,831744,4,72.91
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,G. VENKAT SWAMY,M,SC,INC,572207,1,1386543,939780,6,67.78
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,DR.MT. C. SUGUNA,F,SC,TDP,309072,2,1386543,939780,6,67.78
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,KANNAM RAGHU,M,SC,BSP,26554,3,1386543,939780,6,67.78
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,KAMPELLI SRINIVAS,M,SC,IND,14151,4,1386543,939780,6,67.78
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,MADDELA ODELU,M,SC,IND,8829,5,1386543,939780,6,67.78
S01,ANDHRA PRADESH,36,Peddapalli,SC,3,2004,KAMILLA JAYA RAO,M,SC,IND,8637,6,1386543,939780,6,67.78
S01,ANDHRA PRADESH,37,Karimnagar,GEN,3,2004,K. CHANDRA SHAKHER RAO,M,GEN,TRS,451199,1,1344786,875738,4,65.12
S01,ANDHRA PRADESH,37,Karimnagar,GEN,3,2004,CHENNAMANENI VIDYASAGAR RAO,M,GEN,BJP,320031,2,1344786,875738,4,65.12
S01,ANDHRA PRADESH,37,Karimnagar,GEN,3,2004,MAMIDIPALLI GANGARAJAM,M,GEN,IND,59686,3,1344786,875738,4,65.12
S01,ANDHRA PRADESH,37,Karimnagar,GEN,3,2004,KOTHAPALLI SANDRI MENAYYA,M,GEN,BSP,43582,4,1344786,875738,4,65.12
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,B.VINOD KUMAR,M,GEN,TRS,496048,1,1207089,831940,6,68.92
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,CHADA SURESH REDDY,M,GEN,TDP,278981,2,1207089,831940,6,68.92
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,PAKALA DEVADANAM,M,GEN,IND,16587,3,1207089,831940,6,68.92
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,DR.KAITHA VENKATI,M,SC,BSP,16094,4,1207089,831940,6,68.92
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,POLEPALLY NAROTHAM REDDY,M,GEN,JP,12582,5,1207089,831940,6,68.92
S01,ANDHRA PRADESH,38,Hanamkonda,GEN,3,2004,DR.DHARMAPUR SAMPATH RAJARAM YADAV,M,GEN,IND,11634,6,1207089,831940,6,68.92
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,DHARAVATH  RAVINDER NAIK,M,ST,TRS,427601,1,1215167,922359,10,75.9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,BODAKUNTI VENKATESHWARLU,M,GEN,TDP,408339,2,1215167,922359,10,75.9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,KONDAL RAO RAVULAPELLI,M,GEN,PPOI,19080,3,1215167,922359,10,75.9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,NALLANI SWAMI RAO,M,GEN,IND,16424,4,1215167,922359,10,75.9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,MAMIDALA ELIA,M,GEN,BSP,14376,5,1215167,922359,10,75.9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,GADE JHANSI,F,GEN,IND,9619,6,1215167,922359,10,75.9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,UPENDAR REDDY VALLEPU,M,GEN,MCPI(S),7080,7,1215167,922359,10,75.9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,MUMJALA BIKSHAPATHI,M,GEN,IND,6930,8,1215167,922359,10,75.9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,INDIRA KALLEPELLI,F,GEN,IND,6829,9,1215167,922359,10,75.9
S01,ANDHRA PRADESH,39,Warangal,GEN,3,2004,BELLAIAH TEJAVATH,M,ST,IND,5594,10,1215167,922359,10,75.9
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,RENUKA CHOWDHURY,F,GEN,INC,518047,1,1298614,1023540,9,78.82
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,NAMA NAGESWARA RAO,M,GEN,TDP,409159,2,1298614,1023540,9,78.82
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,ARUNA CHANDRA,F,GEN,IND,50619,3,1298614,1023540,9,78.82
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,BURRA VENKANNA,M,SC,IND,14552,4,1298614,1023540,9,78.82
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,NALAJALA SAROJA,F,GEN,PPOI,10255,5,1298614,1023540,9,78.82
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,PADIGA YERRAIAH,M,ST,IND,8316,6,1298614,1023540,9,78.82
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,NAMA NAIK ISLAVATH,M,ST,IND,5899,7,1298614,1023540,9,78.82
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,PITTALA VENKATA NARASAIAH MUDIRA,M,GEN,MRS,3345,8,1298614,1023540,9,78.82
S01,ANDHRA PRADESH,40,Khammam,GEN,3,2004,BANOTH SOMLA NAIK,M,ST,IND,2985,9,1298614,1023540,9,78.82
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,SURAVARAM SUDHAKAR REDDY,M,GEN,CPI,479511,1,1605163,1048230,8,65.3
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,NALLU INDRASENA REDDY,M,GEN,BJP,423360,2,1605163,1048230,8,65.3
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,VATTIPALLY SRINIVAS GOUD,M,GEN,TRS,86426,3,1605163,1048230,8,65.3
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,A.NAGESWARA RAO,M,GEN,PPOI,15736,4,1605163,1048230,8,65.3
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,PUDARI NARSIMHA,M,SC,BSP,14552,5,1605163,1048230,8,65.3
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,GYARA PRATHAP,M,SC,IND,9528,6,1605163,1048230,8,65.3
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,GUMMI BAKKA REDDY,M,GEN,IND,9441,7,1605163,1048230,8,65.3
S01,ANDHRA PRADESH,41,Nalgonda,GEN,3,2004,NARASIMHA REDDY PADURI,M,GEN,IND,9312,8,1605163,1048230,8,65.3
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,JAIPAL REDDY SUDINI,M,GEN,INC,572169,1,1289342,963811,6,74.75
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,VANGALA SWAMY GOUD,M,GEN,TDP,355262,2,1289342,963811,6,74.75
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,MARRY NEHEMIAH,M,GEN,IND,9566,3,1289342,963811,6,74.75
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,SARASANI DAMODAR REDDY,M,GEN,IND,9456,4,1289342,963811,6,74.75
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,YANALA NARSI REDDY,M,GEN,IND,8166,5,1289342,963811,6,74.75
S01,ANDHRA PRADESH,42,Miryalguda,GEN,3,2004,VARIKUPPALA VENKANNA,M,GEN,MCPI(S),7980,6,1289342,963811,6,74.75
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,KHIREN RIJIJU,M,ST,BJP,123951,1,394428,221633,7,56.19
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,KAMEN RINGU,M,ST,AC,76527,2,394428,221633,7,56.19
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,TADAR TANIANG,M,ST,AITC,6241,3,394428,221633,7,56.19
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,KARDU TAIPODIA,M,ST,SP,4901,4,394428,221633,7,56.19
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,KIDO INGO,M,ST,SAP,4896,5,394428,221633,7,56.19
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,JODIK TALI,M,ST,IND,3133,6,394428,221633,7,56.19
S02,ARUNACHAL PRADESH,1,Arunachal West,GEN,3,2004,TUJO BAGRA,M,ST,IND,1905,7,394428,221633,7,56.19
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,TAPIR GAO,M,ST,BJP,83335,1,289606,163813,6,56.56
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,WANGCHA RAJKUMAR,M,ST,INC,38341,2,289606,163813,6,56.56
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,TONY PERTIN,M,ST,IND,17009,3,289606,163813,6,56.56
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,MATWANG CHIMYANG,M,ST,IND,16476,4,289606,163813,6,56.56
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,OGONG TAMUK,M,ST,IND,5251,5,289606,163813,6,56.56
S02,ARUNACHAL PRADESH,2,Arunachal East,GEN,3,2004,ONOM TAKNYO,M,ST,IND,2962,6,289606,163813,6,56.56
S03,ASSAM,1,Karimganj,SC,3,2004,LALIT MOHAN SUKLABAIDYA,M,SC,INC,321059,1,979105,671749,8,68.61
S03,ASSAM,1,Karimganj,SC,3,2004,PARIMAL SUKLA BAIDYA,M,SC,BJP,229111,2,979105,671749,8,68.61
S03,ASSAM,1,Karimganj,SC,3,2004,NEPAL CHANDRA DAS,M,SC,AGP,106546,3,979105,671749,8,68.61
S03,ASSAM,1,Karimganj,SC,3,2004,BABUL RAM DAS,M,SC,IND,3926,4,979105,671749,8,68.61
S03,ASSAM,1,Karimganj,SC,3,2004,SUSHIL KUMAR DAS,M,SC,IND,3641,5,979105,671749,8,68.61
S03,ASSAM,1,Karimganj,SC,3,2004,RADHA KANTA TANTY,M,SC,IND,2862,6,979105,671749,8,68.61
S03,ASSAM,1,Karimganj,SC,3,2004,LUKENDRA ROY,M,SC,IND,2386,7,979105,671749,8,68.61
S03,ASSAM,1,Karimganj,SC,3,2004,BABUL ROY,M,SC,IND,1960,8,979105,671749,8,68.61
S03,ASSAM,2,Silchar,GEN,3,2004,SONTOSH MOHAN DEV,M,GEN,INC,246215,1,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,KABINDRA PURKYASTHA,M,GEN,BJP,224895,2,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,ANWAR HUSSAIN LASKAR,M,GEN,SP,99820,3,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,NOORUL HUDA,M,GEN,CPM,20020,4,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,SAMARENDRA GHOSH,M,GEN,IND,4990,5,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,ALOK SEN,M,GEN,SAP,4517,6,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,BENU BHUSON NATH,M,GEN,IND,1720,7,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,ASHUTOSH DAS,M,SC,IND,1673,8,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,KANTIMOY DEB,M,GEN,IND,1530,9,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,KSHITINDRA SARKAR,M,SC,IND,1434,10,879243,608270,11,69.18
S03,ASSAM,2,Silchar,GEN,3,2004,MANORANJAN DAS,M,SC,IND,1419,11,879243,608270,11,69.18
S03,ASSAM,3,Autonomous District,ST,3,2004,BIREN SINGH ENGTI,M,ST,INC,125937,1,579284,402136,8,69.42
S03,ASSAM,3,Autonomous District,ST,3,2004,ELWIN TERON,M,ST,ASDC,101808,2,579284,402136,8,69.42
S03,ASSAM,3,Autonomous District,ST,3,2004,DR. JAYANTA RONGPI,M,ST,CPI(ML)(L),74399,3,579284,402136,8,69.42
S03,ASSAM,3,Autonomous District,ST,3,2004,RATAN TERON,M,ST,BJP,57584,4,579284,402136,8,69.42
S03,ASSAM,3,Autonomous District,ST,3,2004,SANMONI KEMPRAI,M,ST,IND,26713,5,579284,402136,8,69.42
S03,ASSAM,3,Autonomous District,ST,3,2004,CHEMBER G. MOMIN,M,ST,IND,8003,6,579284,402136,8,69.42
S03,ASSAM,3,Autonomous District,ST,3,2004,SAILENDRA HASNU,M,ST,AGP,3755,7,579284,402136,8,69.42
S03,ASSAM,3,Autonomous District,ST,3,2004,HARSING TERON,M,ST,SAP,3178,8,579284,402136,8,69.42
S03,ASSAM,4,Dhubri,GEN,3,2004,ANWAR HUSSAIN,M,GEN,INC,376588,1,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,AFZALUR RAHMAN,M,GEN,AGP,259966,2,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,JABEEN BORBHUYAN,F,GEN,BJP,90215,3,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,DR. MOTIUR RAHMAN MONDAL,M,GEN,IND,47230,4,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,LISTI RABHA,M,ST,IND,23835,5,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,DR. JOYASREE GOSWAMI MAHANTA,F,GEN,IND,22311,6,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,SHAJAHAN SHEIKH,M,GEN,IND,15094,7,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,RADHABALLAV ADHIKARY,M,GEN,IND,12572,8,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,MINHAR ALI MANDAL,M,GEN,IND,7562,9,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,GANDHI NATH,M,GEN,IND,4686,10,1149939,863642,11,75.1
S03,ASSAM,4,Dhubri,GEN,3,2004,MOHOR UDDIN MONDAL,M,GEN,MUL,3533,11,1149939,863642,11,75.1
S03,ASSAM,5,Kokrajhar,ST,3,2004,SANSUMA KHUNGGUR BWISWMUTHIARY,M,ST,IND,689620,1,1216553,966997,4,79.49
S03,ASSAM,5,Kokrajhar,ST,3,2004,SABDA RAM RABHA,M,ST,IND,205491,2,1216553,966997,4,79.49
S03,ASSAM,5,Kokrajhar,ST,3,2004,DERHAGRA MOCHAHARY,M,ST,INC,61425,3,1216553,966997,4,79.49
S03,ASSAM,5,Kokrajhar,ST,3,2004,RAJENDRA MUSHAHARY,M,ST,IND,10451,4,1216553,966997,4,79.49
S03,ASSAM,6,Barpeta,GEN,3,2004,A. F. GOLAM OSMANI,M,GEN,INC,266972,1,1075749,762700,9,70.9
S03,ASSAM,6,Barpeta,GEN,3,2004,KUMAR DEEPAK DAS,M,GEN,AGP,198847,2,1075749,762700,9,70.9
S03,ASSAM,6,Barpeta,GEN,3,2004,RANJIT THAKURIA,M,GEN,BJP,111058,3,1075749,762700,9,70.9
S03,ASSAM,6,Barpeta,GEN,3,2004,DR. TARA PRASAD DAS,M,GEN,IND,72583,4,1075749,762700,9,70.9
S03,ASSAM,6,Barpeta,GEN,3,2004,ABDUS SAMAD AHMED,M,GEN,UMFA,53072,5,1075749,762700,9,70.9
S03,ASSAM,6,Barpeta,GEN,3,2004,MANORANJAN TALUKDAR,M,GEN,CPM,48607,6,1075749,762700,9,70.9
S03,ASSAM,6,Barpeta,GEN,3,2004,ABDUS  SALAM,M,GEN,LJNSP,5583,7,1075749,762700,9,70.9
S03,ASSAM,6,Barpeta,GEN,3,2004,SYED NURUR ROHMAN,M,GEN,SP,3021,8,1075749,762700,9,70.9
S03,ASSAM,6,Barpeta,GEN,3,2004,JILANE HOQUE LASKAR,M,GEN,IND,2938,9,1075749,762700,9,70.9
S03,ASSAM,7,Gauhati,GEN,3,2004,KIRIP CHALIHA,M,GEN,INC,353250,1,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,BHUPEN HAZARIKA,M,SC,BJP,292099,2,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,BHRIGU KUMAR PHUKAN,M,GEN,AGP,180856,3,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,DEVEN DUTTA,M,GEN,TNGP,14933,4,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,RAJAT CHANDRA RABHA,M,ST,IND,14489,5,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,SUMITRA DAS,F,GEN,IND,11240,6,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,KAZI NEKIB AHMED,M,GEN,IND,3089,7,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,DHWAJEN BRAHMA,M,ST,IND,2586,8,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,BHABANI BORO,F,ST,IND,2554,9,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,BHUBANESWAR BARMAN,M,GEN,SP,2466,10,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,NIPON DHOLUA,M,SC,SAP,2299,11,1441360,881889,12,61.18
S03,ASSAM,7,Gauhati,GEN,3,2004,UMESH CHANDRA DAS,M,SC,IND,1914,12,1441360,881889,12,61.18
S03,ASSAM,8,Mangaldoi,GEN,3,2004,NARAYAN CHANDRA BORKATAKY,M,GEN,BJP,345863,1,1209839,849013,7,70.18
S03,ASSAM,8,Mangaldoi,GEN,3,2004,MADHAB RAJBANGSHI,M,GEN,INC,315997,2,1209839,849013,7,70.18
S03,ASSAM,8,Mangaldoi,GEN,3,2004,APURBA BHATTACHARJEE,M,GEN,AGP,146098,3,1209839,849013,7,70.18
S03,ASSAM,8,Mangaldoi,GEN,3,2004,BHUPENDRA NATH KAKATI,M,GEN,IND,15046,4,1209839,849013,7,70.18
S03,ASSAM,8,Mangaldoi,GEN,3,2004,SHAHEDA BEGUM,F,GEN,SAP,10863,5,1209839,849013,7,70.18
S03,ASSAM,8,Mangaldoi,GEN,3,2004,AROON BARUAH,M,GEN,IND,8209,6,1209839,849013,7,70.18
S03,ASSAM,8,Mangaldoi,GEN,3,2004,TRIDIP PATI SINGHA,M,GEN,IND,6862,7,1209839,849013,7,70.18
S03,ASSAM,9,Tezpur,GEN,3,2004,MONI KUMAR SUBBA,M,GEN,INC,289847,1,1006389,720626,5,71.61
S03,ASSAM,9,Tezpur,GEN,3,2004,PADMA HAZARIKA,M,GEN,AGP,219402,2,1006389,720626,5,71.61
S03,ASSAM,9,Tezpur,GEN,3,2004,GHISA LAL AGARWALLA,M,GEN,BJP,164662,3,1006389,720626,5,71.61
S03,ASSAM,9,Tezpur,GEN,3,2004,RUBUL SARMA,M,GEN,CPI(ML)(L),24595,4,1006389,720626,5,71.61
S03,ASSAM,9,Tezpur,GEN,3,2004,DIPEN TANTI,M,GEN,IND,21262,5,1006389,720626,5,71.61
S03,ASSAM,10,Nowgong,GEN,3,2004,RAJEN GOHAIN,M,GEN,BJP,342704,1,1149244,786081,6,68.4
S03,ASSAM,10,Nowgong,GEN,3,2004,BISNU PRASAD,M,GEN,INC,311292,2,1149244,786081,6,68.4
S03,ASSAM,10,Nowgong,GEN,3,2004,DHRUBA KUMAR SAIKIA,M,GEN,AGP,104273,3,1149244,786081,6,68.4
S03,ASSAM,10,Nowgong,GEN,3,2004,HAJI ABDUR ROUF,M,GEN,UMFA,11585,4,1149244,786081,6,68.4
S03,ASSAM,10,Nowgong,GEN,3,2004,BHUPEN CHANDRA MUDOI,M,GEN,RPI,10599,5,1149244,786081,6,68.4
S03,ASSAM,10,Nowgong,GEN,3,2004,BIREN CHANDRA DAS,M,GEN,SAP,5616,6,1149244,786081,6,68.4
S03,ASSAM,11,Kaliabor,GEN,3,2004,DIP GOGOI,M,GEN,INC,301893,1,1153483,763772,11,66.21
S03,ASSAM,11,Kaliabor,GEN,3,2004,KESHAB MAHANTA,M,GEN,AGP,234695,2,1153483,763772,11,66.21
S03,ASSAM,11,Kaliabor,GEN,3,2004,RASHIDUL HAQUE,M,GEN,JD(U),125966,3,1153483,763772,11,66.21
